ID,Pos,Department,Stage,Stage_class,Application_date,App_source,Qualification,Experience,Type,Offer_taken,Conf_Date,Recency,Event
406766,Business Operations Manager,Operations,In-House Interview,2,07-03-2018,Website,Bachelors,8,Experienced,Not avaliable,#N/A,--,9
407546,Account Executive,Sales,New Application,0,23-06-2017,Career Fair,Bachelors,5,Experienced,Not avaliable,#N/A,--,9
408327,Account Executive,Sales,New Application,0,22-11-2017,Website,Phd,5,Experienced,Not avaliable,#N/A,--,9
409109,Associate Relationship Manager,Sales,New Application,0,06-11-2018,Advertisement,Masters,1,Campus,Not avaliable,#N/A,--,9
409892,Associate Software Developer,Engineering,New Application,0,26-12-2016,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
410676,Associate Software Developer,Engineering,New Application,0,02-09-2017,Career Fair,Masters,0,Campus,Not avaliable,#N/A,--,9
411461,Associate Software Developer,Engineering,New Application,0,21-11-2016,Campus Event,PhD,2,Campus,Not avaliable,#N/A,--,9
412247,Associate Product Manager,Product,New Application,0,12-09-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
413034,Associate Software Developer,Engineering,New Application,0,14-01-2016,Website,PhD,3,Campus,Not avaliable,#N/A,--,9
413822,Associate Product Manager,Product,New Application,0,14-03-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
414611,Associate Product Manager,Product,New Application,0,06-02-2017,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
415401,Associate Software Developer,Engineering,New Application,0,25-09-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
416192,Associate Software Developer,Engineering,In-House Interview,2,08-09-2016,Advertisement,PhD,0,Campus,Not avaliable,#N/A,--,9
416984,Associate Relationship Manager,Sales,New Application,0,29-11-2016,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
417777,Associate Relationship Manager,Sales,New Application,0,29-01-2016,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
418571,Associate Software Developer,Engineering,In-House Interview,2,28-08-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
419366,Associate Product Manager,Product,New Application,0,27-03-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
420162,Associate Relationship Manager,Sales,New Application,0,23-10-2018,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
420959,Associate Relationship Manager,Sales,In-House Interview,2,11-02-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
421757,Associate Software Developer,Engineering,New Application,0,28-11-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
422556,Associate Software Developer,Engineering,In-House Interview,2,07-01-2018,Campus Job Board,PhD,2,Campus,Not avaliable,#N/A,--,9
423356,Business Operations Manager,Operations,New Application,0,20-07-2017,Advertisement,Bachelors,7,Experienced,Not avaliable,#N/A,--,9
424157,Associate Relationship Manager,Sales,New Application,0,03-10-2018,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
424959,IT Analyst,IT,New Application,0,10-08-2017,Career Fair,Masters,1,Campus,Not avaliable,#N/A,--,9
425762,Associate Software Developer,Engineering,New Application,0,30-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
426566,Associate Product Manager,Product,New Application,0,18-10-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
427371,Associate Relationship Manager,Sales,New Application,0,26-12-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
428177,Associate Software Developer,Engineering,In-House Interview,2,27-12-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
428984,Associate Software Developer,Engineering,New Application,0,18-01-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
429792,Associate Software Developer,Engineering,New Application,0,28-10-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
430601,Associate Relationship Manager,Sales,New Application,0,06-01-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
431411,Associate Relationship Manager,Sales,New Application,0,04-11-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
432222,Sr. Customer Service Operations Associate,Operations,New Application,0,13-01-2017,Outsourced,Bachelors,8,Experienced,Not avaliable,#N/A,--,9
433034,UX Designer,Product,In-House Interview,2,20-12-2018,Website,Masters,7,Experienced,Not avaliable,#N/A,--,9
433847,Associate Software Developer,Engineering,New Application,0,18-03-2017,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
434661,Associate Software Developer,Engineering,New Application,0,05-09-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
435476,Associate Relationship Manager,Sales,New Application,0,03-11-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
436292,Associate Software Developer,Engineering,New Application,0,25-10-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
437109,Associate Relationship Manager,Sales,New Application,0,23-01-2017,Career Fair,Masters,1,Campus,Not avaliable,#N/A,--,9
437927,Associate Relationship Manager,Sales,New Application,0,31-03-2017,Website,Masters,0,Campus,Not avaliable,#N/A,--,9
438746,Associate Relationship Manager,Sales,New Application,0,01-11-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
439566,IT Analyst,IT,New Application,0,02-08-2017,Campus Job Board,PhD,0,Campus,Not avaliable,#N/A,--,9
440387,Associate Software Developer,Engineering,New Application,0,21-01-2016,Career Fair,Masters,0,Campus,Not avaliable,#N/A,--,9
441209,Associate Software Developer,Engineering,In-House Interview,2,30-08-2018,Campus Event,PhD,1,Campus,Not avaliable,#N/A,--,9
442032,Associate Software Developer,Engineering,New Application,0,04-01-2018,Campus Event,PhD,0,Campus,Not avaliable,#N/A,--,9
442856,Associate Software Developer,Engineering,In-House Interview,2,09-11-2017,Campus Event,PhD,3,Campus,Not avaliable,#N/A,--,9
443681,Associate Relationship Manager,Sales,New Application,0,28-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
444507,Associate Product Manager,Product,New Application,0,27-08-2018,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
445334,Associate Relationship Manager,Sales,New Application,0,23-10-2018,Career Fair,Masters,1,Campus,Not avaliable,#N/A,--,9
446162,Associate Relationship Manager,Sales,New Application,0,23-01-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
446991,Associate Software Developer,Engineering,New Application,0,27-11-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
447821,Associate Software Developer,Engineering,New Application,0,07-01-2017,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
448652,Associate Software Developer,Engineering,New Application,0,05-10-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
449484,Associate Software Developer,Engineering,New Application,0,03-08-2018,Website,Masters,0,Campus,Not avaliable,#N/A,--,9
450317,Associate Software Developer,Engineering,New Application,0,19-01-2018,Campus Job Board,PhD,1,Campus,Not avaliable,#N/A,--,9
451151,Associate Software Developer,Engineering,In-House Interview,2,09-01-2016,Website,PhD,0,Campus,Not avaliable,#N/A,--,9
451986,Associate Software Developer,Engineering,New Application,0,08-12-2017,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
452822,Associate Software Developer,Engineering,New Application,0,14-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
453659,UX Designer,Product,New Application,0,03-08-2018,Advertisement,Bachelors,3,Experienced,Not avaliable,#N/A,--,9
454497,Associate Software Developer,Engineering,New Application,0,09-02-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
455336,Associate Relationship Manager,Sales,New Application,0,02-11-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
456176,Associate Relationship Manager,Sales,In-House Interview,2,14-10-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
457017,Sr. Product Manager,Product,New Application,0,10-11-2017,Agency,Masters,6,Experienced,Not avaliable,#N/A,--,9
457859,Associate Relationship Manager,Sales,New Application,0,08-10-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
458702,Associate Product Manager,Product,New Application,0,08-01-2016,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
459546,Associate Product Manager,Product,In-House Interview,2,04-02-2018,Campus Job Board,PhD,3,Campus,Not avaliable,#N/A,--,9
460391,UX Designer,Product,New Application,0,02-04-2017,Website,Phd,8,Experienced,Not avaliable,#N/A,--,9
461237,Associate Software Developer,Engineering,In-House Interview,2,19-01-2016,Campus Event,PhD,3,Campus,Not avaliable,#N/A,--,9
462084,Associate Relationship Manager,Sales,New Application,0,11-09-2016,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
462932,Account Executive,Sales,New Application,0,29-09-2017,Advertisement,Masters,5,Experienced,Not avaliable,#N/A,--,9
463781,Associate Software Developer,Engineering,In-House Interview,2,09-12-2017,Website,PhD,3,Campus,Not avaliable,#N/A,--,9
464631,Business Operations Manager,Operations,New Application,0,26-11-2017,Website,Bachelors,6,Experienced,Not avaliable,#N/A,--,9
465482,Associate Relationship Manager,Sales,In-House Interview,2,06-01-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
466334,Associate Relationship Manager,Sales,New Application,0,08-01-2017,Website,Masters,0,Campus,Not avaliable,#N/A,--,9
467187,Associate Software Developer,Engineering,New Application,0,12-01-2017,Campus Event,PhD,2,Campus,Not avaliable,#N/A,--,9
468041,Account Executive,Sales,In-House Interview,2,28-08-2018,Agency,Phd,5,Experienced,Not avaliable,#N/A,--,9
468896,Associate Relationship Manager,Sales,New Application,0,17-11-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
469752,Associate Software Developer,Engineering,In-House Interview,2,12-09-2017,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
470609,Associate Software Developer,Engineering,In-House Interview,2,05-08-2018,Campus Event,PhD,1,Campus,Not avaliable,#N/A,--,9
471467,Associate Relationship Manager,Sales,New Application,0,04-03-2018,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
472326,Associate Software Developer,Engineering,New Application,0,11-11-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
473186,Financial Analyst,Finance,New Application,0,17-10-2018,Campus Job Board,PhD,2,Campus,Not avaliable,#N/A,--,9
474047,Associate Relationship Manager,Sales,New Application,0,23-02-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
474909,Associate Software Developer,Engineering,New Application,0,28-10-2018,Campus Event,PhD,2,Campus,Not avaliable,#N/A,--,9
475772,Associate Software Developer,Engineering,New Application,0,01-02-2016,Career Fair,Masters,0,Campus,Not avaliable,#N/A,--,9
476636,Sr. Customer Service Operations Associate,Operations,New Application,0,23-05-2018,Outsourced,Bachelors,12,Experienced,Not avaliable,#N/A,--,9
477501,Associate Product Manager,Product,New Application,0,03-02-2017,Campus Job Board,PhD,2,Campus,Not avaliable,#N/A,--,9
478367,Associate Relationship Manager,Sales,New Application,0,19-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
479234,Associate Software Developer,Engineering,New Application,0,28-10-2016,Career Fair,PhD,2,Campus,Not avaliable,#N/A,--,9
480102,Associate Product Manager,Product,New Application,0,28-01-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
480971,Associate Software Developer,Engineering,New Application,0,01-12-2016,Website,PhD,1,Campus,Not avaliable,#N/A,--,9
481841,Associate Software Developer,Engineering,New Application,0,15-10-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
482712,Associate Product Manager,Product,New Application,0,08-01-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
483584,Associate Software Developer,Engineering,New Application,0,31-01-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
484457,Associate Relationship Manager,Sales,New Application,0,26-02-2017,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
485331,Sr. Customer Service Operations Associate,Operations,New Application,0,24-08-2018,Outsourced,Bachelors,10,Experienced,Not avaliable,#N/A,--,9
486206,Account Executive,Sales,In-House Interview,2,25-07-2018,Advertisement,Masters,7,Experienced,Not avaliable,#N/A,--,9
487082,Associate Relationship Manager,Sales,New Application,0,19-11-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
487959,IT Analyst,IT,New Application,0,10-09-2017,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
488837,Associate Relationship Manager,Sales,New Application,0,03-01-2017,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
489716,Sr. Customer Service Operations Associate,Operations,New Application,0,23-06-2016,Outsourced,Bachelors,14,Experienced,Not avaliable,#N/A,--,9
490596,Associate Product Manager,Product,New Application,0,18-03-2018,Advertisement,PhD,2,Campus,Not avaliable,#N/A,--,9
491477,Associate Relationship Manager,Sales,New Application,0,28-08-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
492359,Associate Relationship Manager,Sales,New Application,0,15-10-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
493242,Account Executive,Sales,In-House Interview,2,14-06-2017,Website,Bachelors,7,Experienced,Not avaliable,#N/A,--,9
494126,Associate Relationship Manager,Sales,New Application,0,19-10-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
495011,Associate Software Developer,Engineering,New Application,0,08-08-2016,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
495897,Associate Software Developer,Engineering,New Application,0,24-02-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
496784,Associate Product Manager,Product,In-House Interview,2,15-11-2017,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
497672,Associate Product Manager,Product,New Application,0,21-11-2018,Website,Masters,0,Campus,Not avaliable,#N/A,--,9
498561,Associate Software Developer,Engineering,New Application,0,06-09-2017,Campus Event,PhD,2,Campus,Not avaliable,#N/A,--,9
499451,Associate Relationship Manager,Sales,New Application,0,26-02-2018,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
500342,Associate Software Developer,Engineering,In-House Interview,2,05-08-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
501234,Associate Product Manager,Product,New Application,0,14-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
502127,Associate Relationship Manager,Sales,New Application,0,22-01-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
503021,Associate Relationship Manager,Sales,New Application,0,24-01-2016,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
503916,Associate Software Developer,Engineering,In-House Interview,2,13-10-2017,Career Fair,Masters,0,Campus,Not avaliable,#N/A,--,9
504812,Associate Relationship Manager,Sales,New Application,0,16-12-2017,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
505709,Associate Software Developer,Engineering,New Application,0,02-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
506607,IT Analyst,IT,New Application,0,05-09-2017,Campus Job Board,PhD,3,Campus,Not avaliable,#N/A,--,9
507506,Associate Software Developer,Engineering,New Application,0,09-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
508406,Sr. Customer Service Operations Associate,Operations,New Application,0,16-08-2017,Outsourced,Bachelors,14,Experienced,Not avaliable,#N/A,--,9
509307,Associate Software Developer,Engineering,New Application,0,24-10-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
510209,Associate Software Developer,Engineering,New Application,0,07-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
511112,Associate Software Developer,Engineering,New Application,0,18-03-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
512016,Associate Software Developer,Engineering,In-House Interview,2,10-09-2016,Campus Event,PhD,3,Campus,Not avaliable,#N/A,--,9
512921,Associate Software Developer,Engineering,New Application,0,13-01-2016,Advertisement,Masters,1,Campus,Not avaliable,#N/A,--,9
513827,Associate Software Developer,Engineering,New Application,0,27-01-2016,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
514734,Finance Manager,Finance,New Application,0,30-04-2016,Website,Bachelors,6,Experienced,Not avaliable,#N/A,--,9
